0, 2.15588e-155
0, 1.82007e-155
0, 0.46796
0, -nan
0, -nan
0, 0.00475812
0, -nan
0, 6.94041e-156
0, -nan
0, -nan
0, 9.72665
0, 0
0, 9.72665
0, 0
0, 9.72665
0, 0
0, 9.72665
0, 0
0, 9.72665
0, 0
0, 9.72665
0, 0
0, 9.72665
0, 0
0, 9.72665
0, 0
0, 9.72665
0, 0
0, 9.72665
0, 0
0, 9.72665
0, 0
0, 9.72665
0, 0
0, 9.72665
0, 0
0, 9.72665
0, 0
0, 9.72665
0, 0
0, 9.72665
0, 0
0, 9.72665
0, 0
0, 9.72665
0, 0
0, 9.72665
0, 0
0, 9.72665
0, 0
0, 9.72665
0, 0
0, 9.72665
0, 0.576312
0, 1.92699e-155
0, -nan
0, -nan
0, 1.92699e-155
0, 2.15588e-155
0, 0.00546416
0, 2.15588e-155
0, 0.00546416
0, 2.68154
0, 0.00546416
0, 2.15588e-155
0, 0.00546416
0, 2.15588e-155
0, 0.00546416
0, 0.894209
0, 0.00546416
0, 4.74038e+153
0, 0.00546416
0, 2.15588e-155
0, 0.00546416
0, 1.25848
0, 0.00546416
0, 2.15588e-155
0, 0.00546416
0, 2.15588e-155
0, 0.00546416
0, -nan
0, 0.00546416
0, 2.15588e-155
0, 0.00546416
0, 1.41421
0, 0.00546416
0, -nan
0, 0.00546416
0, 2.15588e-155
0, 0.00546416
0, 2.15588e-155
0, 0.00546416
0, 2.15588e-155
0, 0.00546416
0, 2.15588e-155
0, 0.00546416
0, 2.56631
0, 0.00546416
0, 2.15588e-155
0, 0.00546416
0, 2.15588e-155
0, 0.00546416
0, -nan
0, 0.00546416
0, 8192
0, 0.00546416
0, 2.15588e-155
0, 0.00546416
0, -nan
0, 0.0022372
0, -nan
0, 2.15588e-155
0, -nan
0, 2.15588e-155
0, -nan
0, 2.15588e-155
0, -nan
0, 2.15588e-155
0, -nan
0, 0
0, 0
0, 0
0, 0
0, 7.37718e-158
0, 5.30235e-155
0, -nan
0, 5.30235e-155
0, -nan
0, 5.30235e-155
0, -nan
0, 5.30235e-155
0, -nan
0, 5.30235e-155
0, -nan
0, -nan
0, 0
0, 0
0, -nan
0, 0.000253638
0, 0
0, -nan
0, -nan
0, 0
0, -nan
0, -nan
0, 0
0, -nan
0, -nan
0, 0
0, -nan
0, -nan
0, 0
0, -nan
0, -nan
0, 0
0, 9.34016e-155
0, -nan
0, 9.34016e-155
0, -nan
0, 9.34016e-155
0, -nan
0, 9.34016e-155
0, -nan
0, 9.34016e-155
0, -nan
0, 2.15588e-155
0, -nan
0, 2.15588e-155
0, 0
0, 2.15588e-155
0, 0
0, 2.15588e-155
0, 0
0, 2.15588e-155
0, 0
0, 2.15588e-155
0, 0
0, 2.15588e-155
0, 0
0, 2.15588e-155
0, 0
0, 2.15588e-155
0, 0
0, 2.15588e-155
0, 0
0, 2.15588e-155
0, 0
0, 2.15588e-155
0, 0
0, 2.15588e-155
0, 0
0, 2.15588e-155
0, 0
0, 2.15588e-155
0, 0
0, 2.15588e-155
0, 0
0, 2.15588e-155
0, 0
0, -nan
0, 0
0, -nan
0, 0
0, 0
0, 128.731
0, -nan
0, 0
0, -nan
0, 0
0, -nan
0, 0
0, -nan
0, 0
0, -nan
0, 0
0, 0.0651015
0, 0
0, 0.0651015
0, 0
0, 0.0651015
0, 0
0, 0.0651015
0, 0
0, 0.0651015
0, 0.137144
0, 0
0, -nan
0, 0
0, -nan
0, 0
0, 0.00353652
0, 0
0, -nan
0, 0
0, -nan
0, 0
0, -nan
0, 0
0, 2.15588e-155
0, -nan
0, 2.15588e-155
0, -nan
0, 2.15588e-155
0, -nan
0, 0
0, -nan
0, -nan
0, -nan
0, 0
0, -nan
0, -nan
0, -nan
0, -nan
0, 0
0, 0.00820688
0, -nan
0, 0
0, -nan
0, 0
0, -nan
0, 0
0, -nan
0, 2.15588e-155
0, -nan
0, 2.15588e-155
0, -nan
0, -nan
0, 2.15588e-155
0, 0.15182
0, 2.15588e-155
0, 0.15182
0, 2.63628e-155
0, 0.15182
0, 2.63628e-155
0, 0.15182
0, 2.63628e-155
0, -nan
0, 0
0, 0
0, -nan
0, 0.0066499
0, 2.63628e-155
0, 0.0066499
0, 2.15588e-155
0, 0.0066499
0, 2.15588e-155
0, 0.0066499
0, -nan
0, -nan
0, 1.15599e-07
0, -nan
0, 1.15599e-07
0, -nan
0, 1.15599e-07
0, 0
0, 1.15599e-07
0, -nan
0, 1.15599e-07
0, 0.523448
0, 1.15599e-07
0, 0
0, 1.15599e-07
0, -nan
0, 1.15599e-07
0, 0
0, 1.15599e-07
0, 0
0, 1.15599e-07
0, -nan
0, 1.15599e-07
0, -nan
0, 1.15599e-07
0, 0
0, 1.15599e-07
0, -nan
0, 1.15599e-07
0, 0
0, 1.15599e-07
0, -nan
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0.318002
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
